📺央视,#genre#央视(19个频道)
CCTV8,http://[2409:8087:2001:20:2800:0:df6e:eb26]/ott.mobaibox.com/PLTV/1/224/3221228578/index.m3u8
CCTV9,http://[2409:8087:2001:20:2800:0:df6e:eb20]/ott.mobaibox.com/PLTV/1/224/3221228303/index.m3u8
CCTV10,http://[2409:8087:2001:20:2800:0:df6e:eb20]/ott.mobaibox.com/PLTV/1/224/3221228286/index.m3u8
CCTV11,http://[2409:8087:2001:20:2800:0:df6e:eb23]/ott.mobaibox.com/PLTV/4/224/3221228289/index.m3u8
CCTV12,http://[2409:8087:2001:20:2800:0:df6e:eb26]/ott.mobaibox.com/PLTV/5/224/3221228551/index.m3u8
CCTV13,http://[2409:8087:2001:20:2800:0:df6e:eb24]/ott.mobaibox.com/PLTV/1/224/3221228324/index.m3u8
CCTV14,http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/1/224/3221228292/index.m3u8
CCTV15,http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/1/224/3221228404/index.m3u8
CCTV16,http://[2409:8087:2001:20:2800:0:df6e:eb18]/ott.mobaibox.com/PLTV/3/224/3221228127/index.m3u8
CCTV17,http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/1/224/3221228407/index.m3u8

CCTV1,http://[2409:8087:4402:20:1:1216:401:35]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
CCTV2,http://[2409:8087:4402:20:1:1216:401:35]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226306/index.m3u8
CCTV3,http://[2409:8087:4402:20:1:1216:401:36]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226308/index.m3u8
CCTV4,http://[2409:8087:4402:20:1:1216:401:36]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226303/index.m3u8
CCTV5,http://[2409:8087:4402:20:1:1216:401:35]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226305/index.m3u8
CCTV5+,http://[2409:8087:4402:20:1:1216:401:12]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226609/index.m3u8
CCTV6,http://[2409:8087:4402:20:1:1216:401:36]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226637/index.m3u8
CCTV7,http://[2409:8087:4402:20:1:1216:401:35]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226678/index.m3u8
CCTV8,http://[2409:8087:4402:20:1:1216:401:41]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226687/index.m3u8
CCTV9,http://[2409:8087:4402:20:1:1216:401:3a]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226726/index.m3u8
CCTV10,http://[2409:8087:4402:20:1:1216:401:39]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226528/index.m3u8
CCTV11,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227171/index.m3u8?servicetype=1
CCTV12,http://[2409:8087:4402:20:1:1216:401:35]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226560/index.m3u8
CCTV13,http://[2409:8087:4402:20:1:1216:401:38]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226543/index.m3u8
CCTV14,http://[2409:8087:4400:20:1:70f:1011:1d]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226475/index.m3u8
CCTV15,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227175/index.m3u8?servicetype=1
CCTV16,http://[2409:8087:4402:20:1:1216:401:46]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226597/index.m3u8
CCTV17,http://[2409:8087:4402:20:1:1216:401:15]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226473/index.m3u8
		
CCTV1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226583/index.m3u8						
CCTV2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226224/index.m3u8						
CCTV4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226223/index.m3u8						
CCTV5+,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8						
CCTV6,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226011/index.m3u8						
CCTV8,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8						
世界地理,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226947/index.m3u8
兵器科技,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226975/index.m3u8
央视台球,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226956/index.m3u8
央视文化精品,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226981/index.m3u8
女性时尚,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226969/index.m3u8
怀旧剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226972/index.m3u8
电视指南,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226987/index.m3u8
第一剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226959/index.m3u8
风云剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226950/index.m3u8
风云足球,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226984/index.m3u8
风云音乐,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226953/index.m3u8
高尔夫网球,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226978/index.m3u8
CGTN,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225745/index.m3u8
爱上4K,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226352/index.m3u8
欢笑剧场4K,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226582/index.m3u8
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
浙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225798/index.m3u8
天津卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226204/index.m3u8
湖南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225799/index.m3u8
东方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225797/index.m3u8
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225800/index.m3u8
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226210/index.m3u8
北京卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225803/index.m3u8
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226206/index.m3u8
山东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226209/index.m3u8
重庆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226202/index.m3u8
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226196/index.m3u8
黑龙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
金鹰纪实,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226351/index.m3u8
纪实人文,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226230/index.m3u8
快乐垂钓,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226805/index.m3u8
茶频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226808/index.m3u8
上海第一财经,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226966/index.m3u8
北京体育休闲,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226232/index.m3u8

CCTV1高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226304/index.m3u8?servicetype=1
CCTV2高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226306/index.m3u8?servicetype=1
CCTV2高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226466/index.m3u8?servicetype=1
CCTV3高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226308/index.m3u8?servicetype=1
CCTV4高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226303/index.m3u8?servicetype=1
CCTV5,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226305/index.m3u8?servicetype=1
CCTV5+高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226477/index.m3u8?servicetype=1
CCTV6高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226485/index.m3u8?servicetype=1
CCTV7高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226486/index.m3u8?servicetype=1
CCTV8高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226484/index.m3u8?servicetype=1
CCTV9高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226482/index.m3u8?servicetype=1
CCTV10高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226483/index.m3u8?servicetype=1
CCTV11高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226481/index.m3u8?servicetype=1
CCTV12高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226479/index.m3u8?servicetype=1
CCTV13高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226480/index.m3u8?servicetype=1
CCTV14高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226475/index.m3u8?servicetype=1
CCTV15高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226478/index.m3u8?servicetype=1
CCTV17高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226473/index.m3u8?servicetype=1
安徽卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226455/index.m3u8?servicetype=1
北京卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226452/index.m3u8?servicetype=1
茶频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226329/index.m3u8?servicetype=1
茶频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226647/index.m3u8?servicetype=1
东方卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226450/index.m3u8?servicetype=1
东方卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226681/index.m3u8?servicetype=1
东方卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227199/index.m3u8?servicetype=1
东南卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226423/index.m3u8?servicetype=1
东南卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226720/index.m3u8?servicetype=1
东南卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227195/index.m3u8?servicetype=1
动漫秀场高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226325/index.m3u8?servicetype=1
动漫秀场高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226608/index.m3u8?servicetype=1
都市剧场 高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226324/index.m3u8?servicetype=1
都市剧场高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226694/index.m3u8?servicetype=1
法治天地高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226340/index.m3u8?servicetype=1
法治天地高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226655/index.m3u8?servicetype=1
甘肃卫视,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226415/index.m3u8?servicetype=1
甘肃卫视,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226547/index.m3u8?servicetype=1
甘肃卫视,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227206/index.m3u8?servicetype=1
广东卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226454/index.m3u8?servicetype=1
广东卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226525/index.m3u8?servicetype=1
广东卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227201/index.m3u8?servicetype=1
广西卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226416/index.m3u8?servicetype=1
广西卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226540/index.m3u8?servicetype=1
广西卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227242/index.m3u8?servicetype=1
贵州卫视,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226460/index.m3u8?servicetype=1
贵州卫视,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226632/index.m3u8?servicetype=1
贵州卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227224/index.m3u8?servicetype=1
国学频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226493/index.m3u8?servicetype=1
国学频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226629/index.m3u8?servicetype=1
哈哈炫动,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226410/index.m3u8?servicetype=1
哈哈炫动,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226596/index.m3u8?servicetype=1
海南卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226417/index.m3u8?servicetype=1
海南卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226562/index.m3u8?servicetype=1
河北卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226462/index.m3u8?servicetype=1
河北卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226611/index.m3u8?servicetype=1
河北卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227222/index.m3u8?servicetype=1
河南4K,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226344/index.m3u8?servicetype=1
河南4K,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226526/index.m3u8?servicetype=1
河南电视剧频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226437/index.m3u8?servicetype=1
河南电视剧频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226521/index.m3u8?servicetype=1
河南电视剧频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227270/index.m3u8?servicetype=1
河南都市频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226430/index.m3u8?servicetype=1
河南都市频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226649/index.m3u8?servicetype=1
河南都市频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227241/index.m3u8?servicetype=1
河南法制频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226724/index.m3u8?servicetype=1
河南法治频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226435/index.m3u8?servicetype=1
河南公共频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226441/index.m3u8?servicetype=1
河南公共频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226566/index.m3u8?servicetype=1
河南公共频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227243/index.m3u8?servicetype=1
河南国际高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226434/index.m3u8?servicetype=1
河南国际高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226588/index.m3u8?servicetype=1
河南欢腾购物高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226432/index.m3u8?servicetype=1
河南欢腾购物高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226495/index.m3u8?servicetype=1
河南欢腾购物高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226535/index.m3u8?servicetype=1
河南欢腾购物高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226641/index.m3u8?servicetype=1
河南梨园频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226438/index.m3u8?servicetype=1
河南梨园频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226561/index.m3u8?servicetype=1
河南民生频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226433/index.m3u8?servicetype=1
河南民生频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226685/index.m3u8?servicetype=1
河南民生频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227268/index.m3u8?servicetype=1
河南卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226463/index.m3u8?servicetype=1
河南卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226639/index.m3u8?servicetype=1
河南卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227198/index.m3u8?servicetype=1
河南卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227239/index.m3u8?servicetype=1
河南文物宝库高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226447/index.m3u8?servicetype=1
河南文物宝库高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226638/index.m3u8?servicetype=1
河南武术世界高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226440/index.m3u8?servicetype=1
河南武术世界高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226692/index.m3u8?servicetype=1
河南乡村频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226443/index.m3u8?servicetype=1
河南乡村频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226576/index.m3u8?servicetype=1
河南新闻频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226439/index.m3u8?servicetype=1
河南新闻频道高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226544/index.m3u8?servicetype=1
河南移动电视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226871/index.m3u8?servicetype=1
河南移动戏曲高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226436/index.m3u8?servicetype=1
河南移动戏曲高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226628/index.m3u8?servicetype=1
黑龙江卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226453/index.m3u8?servicetype=1
黑龙江卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226533/index.m3u8?servicetype=1
黑龙江卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227207/index.m3u8?servicetype=1
湖北卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226424/index.m3u8?servicetype=1
湖北卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226579/index.m3u8?servicetype=1
湖北卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227238/index.m3u8?servicetype=1
湖南卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226431/index.m3u8?servicetype=1
湖南卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226659/index.m3u8?servicetype=1
湖南卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227205/index.m3u8?servicetype=1
欢笑剧场高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226323/index.m3u8?servicetype=1
欢笑剧场高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226704/index.m3u8?servicetype=1
环球旅游,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226336/index.m3u8?servicetype=1
环球旅游,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226610/index.m3u8?servicetype=1
吉林卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226425/index.m3u8?servicetype=1
吉林卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226684/index.m3u8?servicetype=1
吉林卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227240/index.m3u8?servicetype=1
纪实人文高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226355/index.m3u8?servicetype=1
纪实人文高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226559/index.m3u8?servicetype=1
家庭理财,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226333/index.m3u8?servicetype=1
家庭理财,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226718/index.m3u8?servicetype=1
家有购物,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226469/index.m3u8?servicetype=1
家有购物,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226663/index.m3u8?servicetype=1
嘉佳卡通,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226412/index.m3u8?servicetype=1
嘉佳卡通,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226601/index.m3u8?servicetype=1
嘉佳卡通,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227208/index.m3u8?servicetype=1
江苏卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226451/index.m3u8?servicetype=1
江苏卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226722/index.m3u8?servicetype=1
江苏卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227228/index.m3u8?servicetype=1
江西卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226428/index.m3u8?servicetype=1
江西卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226594/index.m3u8?servicetype=1
江西卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227226/index.m3u8?servicetype=1
金色学堂高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226332/index.m3u8?servicetype=1
金色学堂高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226545/index.m3u8?servicetype=1
金鹰纪实高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226349/index.m3u8?servicetype=1
金鹰纪实高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226668/index.m3u8?servicetype=1
金鹰卡通,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227210/index.m3u8?servicetype=1
金鹰卡通高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226413/index.m3u8?servicetype=1
金鹰卡通高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226624/index.m3u8?servicetype=1
卡酷少儿,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226411/index.m3u8?servicetype=1
卡酷少儿,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226640/index.m3u8?servicetype=1
卡酷少儿,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227212/index.m3u8?servicetype=1
康巴卫视,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227259/index.m3u8?servicetype=1
快乐垂钓高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226326/index.m3u8?servicetype=1
快乐垂钓高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226670/index.m3u8?servicetype=1
老故事,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226338/index.m3u8?servicetype=1
老故事,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226654/index.m3u8?servicetype=1
乐游高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226335/index.m3u8?servicetype=1
乐游高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226536/index.m3u8?servicetype=1
辽宁卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226457/index.m3u8?servicetype=1
辽宁卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226586/index.m3u8?servicetype=1
辽宁卫视高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227236/index.m3u8?servicetype=1
美食汇,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226442/index.m3u8?servicetype=1
美食汇,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226702/index.m3u8?servicetype=1
魅力足球高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226337/index.m3u8?servicetype=1
魅力足球高清,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226558/index.m3u8?servicetype=1
内蒙古卫视,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226421/index.m3u8?servicetype=1
内蒙古卫视,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226517/index.m3u8?servicetype=1
内蒙古卫视,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221227185/index.m3u8?servicetype=1
宁夏卫视,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226418/index.m3u8?servicetype=1
宁夏卫视,http://[2409:8087:441a:20:101:211:601:6]:6610/PLTV/88888888/224/3221226710/index.m3u8?servicetype=1
